petition	היא הגישה **עצומה** כדי לבטל את ההחלטה הלא הוגנת.
petty	הוא התווכח על פרטים **קטנוניים**, כמו איזה גופן להשתמש בו לפוסטר.
phenomenon	הזוהר הצפוני הוא **תופעה** טבעית הנראית בחורף.
pinch	היא **צבטה** לו קלות בלחי וצחקה.
pioneer	הוא היה **חלוץ** שחקר טריטוריות לא ידועות.
plaster	הם כיסו את הקיר **בטיח** לבן טרי.
plead	הוא **התחנן** בפני השופט לעונש קל יותר אחרי מעצרו.
pledge	הוא **התחייב** לסיים את הפרויקט בזמן.
plentiful	פירות טריים היו מצויים **בשפע** בשוק בקיץ.
possess	גם אחרי שאיבדה הכל, היא עדיין **החזיקה** בטבעת הישנה של אמה.
prejudice	**הדעה הקדומה** שלה כלפי תרבויות שונות גרמה לה לאי נוחות.
premature	הלידה **המוקדמת מדי** של התינוקת גרמה לכך שהיא נזקקה לטיפול נוסף בבית החולים.
presume	אני **מניח** שקראת את המייל ששלחתי.
prick	קוץ **ידקור** לך את האצבע אם תיגע בו.
principal	**המנהל** נשא נאום חשוב בטקס.
probe	מדענים **בוחנים** את מעמקי האוקיינוס בחיפוש אחר מינים חדשים.
prohibit	החוק החדש **אוסר** עישון בכל המבנים הציבוריים.
prominent	היא דמות **בולטת** בעולם האמנות.
propel	רוחות חזקות **מניעות** את סירת המפרש על פני האוקיינוס.
prophecy	**הנבואה** העתיקה ניבאה את עלייתו של מלך.
prosper	העסק המשיך **לשגשג** תחת ניהול חדש.
proverb	**הפתגם** מלמד שסבלנות מביאה גמול רב.
province	לכל **מחוז** יש מושל משלו וחוקים מקומיים משלו.
pursue	הבלש **ירדוף** אחרי החשוד ברחבי העיר.
query	היא שלחה **שאלה** לצוות שירות הלקוחות.
rail	הוא נאחז **במעקה** כשהספינה התנדנדה.
rare	היא מעדיפה שהסטייק שלה יהיה **נא** ועסיסי.
recreation	שחייה וטיולים רגליים הם פעילויות **הבילוי** המועדפות עליי.
recruitment	החברה החלה במסע **גיוס** אגרסיבי כדי לשכור מהנדסים חדשים.
recur	אותה בעיה **חוזרת** כל שנה בקיץ.
refined	היה לה טעם **מעודן** והיא העריכה אמנות איכותית.
regard	אני **מחשיב** אותו לאחד מחבריי הטובים ביותר.
regulate	הממשלה **מווסתת** את בטיחות מוצרי המזון.
rehearsal	לתזמורת הייתה **חזרה** מלאה לפני הקונצרט.
rehearse	השחקנים **מתרגלים** את התפקידים שלהם כל יום.
reinforce	מוטות פלדה **מחזקים** את קירות הבטון של הבניין.
relic	**השריד** העתיק הוצג במוזיאון.
rely	אנחנו יכולים **להסתמך** עליו שיסיים את העבודה.
remainder	היא אכלה את העוגה והשאירה את **השארית**.
remedy	דבש חם ותה לימון הם **תרופה** פופולרית לכאב גרון.
repelled	הריח החזק **דחה** את רוב המבקרים מלהיכנס לאסם הישן.
resemble	הבן **דומה** לאביו בהרבה דברים.
reservoir	**המאגר** מספק מים לכל העיר.
resilience	**החוסן** שלו איפשר לו להחלים מהמחלה.
restoration	**שיקום** הבניין הישן ארך שנים רבות.
restrain	היא נאלצה **לרסן** את עצמה מלצחוק בקול רם.
restrict	הרופא **הגביל** את התזונה שלו למזון בריא.
retain	החברה החליטה **לשמור** על העובדים המיומנים.
retrieve	היא חזרה כדי **לשלוף** את הדרכון ששכחה.
revenue	**הכנסות** החברה גדלו משמעותית בשנה האחרונה.
revitalize	התוכנית החדשה **תחייה** את הקהילה המתקשה.
rid	היא רצתה **להיפטר** מהרגלים רעים.
rim	הוא ישב על **שפת** הבאר.
rural	לקהילות **כפריות** יש לעיתים קרובות פחות שירותים מאשר לערים.
salvation	עבורו, ספורט היה **הישועה** שלו מלחץ.
scarce	מים טריים היו **נדירים** באזורי המדבר.
scatter	הרוח החזקה **תפזר** את העלים היבשים.
sensible	יהיה **נבון** לחסוך כסף למקרי חירום.
sentiments	**הרגשות** שלו לגבי המצב היו מעורבים למדי.
settle	הם החליטו **להתיישב** בעיירה הקטנה.
shatter	הזכוכית **תתנפץ** אם תפיל אותה.
shepherd	**רועה הצאן** הוביל את העדר שלו למרעה.
shortage	היה **מחסור** בדלק בחורף.
sighting	הייתה **תצפית** בלתי צפויה של נשר נדיר ליד אגם ההר.
sincerity	היא דיברה **בכנות** על רגשותיה האמיתיים.
skinned	הוא **קילף** בזהירות את הפרי לפני שאכל אותו.
slaughterhouse	**בית המטבחיים** עיבד מאות בעלי חיים לבשר בכל יום.
slender	הרקדנית **הרזה** זזה בחן על הבמה.
soil	החקלאי הכין בקפידה את **האדמה** לשתילה.
solely	הצלחתה נבעה **אך ורק** מעבודה קשה.
solitary	היא בילתה ערב **בודד** בבית, בלי לראות אף אחד.
sorrow	אחרי שאיבדה את החתולה האהובה עליה, היא חשה **עצב** עמוק במשך שבועות.
spectator	כל **צופה** נהנה מזווית ראייה שונה של המשחק.
spike	הוא נעץ את **היתד** עמוק באדמה.
steer	הקברניט **ינווט** את הספינה דרך הסערה.
stem	**הגבעול** של הפרח היה עבה מאוד.
stiff	המגפיים החדשים מעור הרגישו **נוקשים** ולא נוחים.
stimulate	המצגת **תעורר** עניין בנושא.
straightforward	ההסבר שלו היה **פשוט** וקל למעקב.
subsequently	הם התחתנו ביוני **ולאחר מכן** הביאו ילדים לעולם.
subtraction	**חיסור** של חמש משתים עשרה נותן לך שבע.
superficial	הקסם **השטחי** שלו הסתיר את העובדה שלא היו לו כישורים אמיתיים.
supplement	ספורטאים לעיתים קרובות לוקחים **תוסף** כדי לשפר את כוח השרירים וההתאוששות שלהם.
surrounding	היער **המקיף** הגן על הכפר הקטן מפני רוחות חורף קשות.
sustain	חבל חזק יכול **לתמוך** במשקלם של כמה אנשים בבטחה.
tame	הצייד בילה שנים בניסיון **לאלף** את הסוס הפרא בסבלנות.
tendency	הייתה לה **נטייה** לאחר לכל פגישה.
tender	העלים **הרכים** של ורדי האביב דורשים טיפול זהיר והשקיה.
testify	העדה התבקשה **להעיד** על מה שראתה.
tin	גג **הפח** הישן החליד אחרי שנים רבות של גשם.
toad	**קרפדה** גדולה ישבה ליד הבריכה וקרקרה כל הלילה.
tolerate	היא לא יכלה **לסבול** את הרעש הרם ממוזיקת השכן שלה.
trait	כנות היא **תכונה** שכל אחד מכבד בחבר טוב.
transcript	הסטודנטית ביקשה **גיליון ציונים** רשמי המפרט את כל הקורסים והציונים שלה במכללה.
transplant	הגנן החליט **להשתיל** את הפרחים למקום שטוף שמש יותר.
treaty	שתי המדינות ניהלו משא ומתן במשך חודשים לפני שחתמו לבסוף על **אמנה**.
unbearable	החום היה **בלתי נסבל**, אז נשארנו בפנים עם המזגן.
undoubtedly	היא **ללא ספק** התלמידה הטובה ביותר בכל כיתת הפיזיקה.
unrest	**חוסר שקט** גבר בקרב עובדי המפעל אחרי שהשכר שלהם קוצץ באופן בלתי צפוי.
urge	אני **דוחק** בך להתחיל בפרויקט לפני שהמועד האחרון יגיע מחר.
urine	הרופא ביקש דגימת **שתן** כדי לבדוק זיהום.
vacant	הדירה **הפנויה** עמדה לא בשימוש בקצה המסדרון במשך שנים.
validity	**תוקף** הדרכון פג בחודש שעבר, אז אני צריך לחדש אותו.
vast	המדבר **העצום** נמתח על פני מאות קילומטרים בכל כיוון.
verdict	חבר המושבעים הכריז על **פסק הדין** שלו אחרי שלושה ימי דיונים מלאים.
vice versa	הורים עוזרים לילדיהם ללמוד, **ולהיפך** במצבים רבים.
vinegar	היא הוסיפה קצת **חומץ** כדי להפוך את רוטב הסלט לחמצמץ יותר.
violate	אם **תפר** את חוקי התנועה, תקבל קנס כבד.
violation	חניה באותו מקום היא **עבירה** על תקנות התנועה.
viper	**הצפע** התגלה מכורבל ליד מחסן הגינה אתמול.
virtually	**למעשה** בלתי אפשרי למצוא את המסעדה הזאת בלי מפה טובה.
wage	הם החליטו **לנהל** קמפיין להעלאת המודעות לזיהום.
wanted	הפושע **המבוקש** נעצר לבסוף אחרי עשר שנים במנוסה.
wardrobe	**ארון הבגדים** שלה הכיל מאות שמלות, חולצות ונעליים מסודרות בקפידה.
warfare	**לוחמה** מודרנית מסתמכת רבות על טכנולוגיה ותכנון צבאי אסטרטגי.
wasp	**צרעה** בנתה את קנה העשוי מחומר דמוי נייר מתחת למרפסת הבית.
weave	היא למדה **לארוג** בד בנול מסורתי מסבתה.
welfare	הממשלה מספקת תשלומי **סעד** למשפחות במצוקה כלכלית.
widespread	השפעת הפכה **נפוצה** ברחבי הארץ במהלך עונת החורף.
withstand	הגשר הזה נבנה כדי **לעמוד** ברעידות אדמה ובתנאי מזג אוויר קיצוניים.
abduct	החשוד הואשם בניסיון **לחטוף** מישהו מהרחוב.
abundance	לאזור יש **שפע** של פירות טריים ומשאבי טבע.
accentuate	התאורה הבהירה עזרה **להבליט** את הפרטים היפים של הבניין.
accommodate	האצטדיון החדש יכול **להכיל** עד חמישים אלף צופים בנוחות.
accumulate	במשך שנים רבות, אבק נוטה **להצטבר** מתחת לרהיטים.
accustomed	היא הייתה **מורגלת** להתעורר מוקדם כל בוקר לעבודה.
acquisition	**רכישת** הסטארטאפ על ידי החברה פורסמה בחדשות.
acquitted	הנאשם **זוכה** מכל האישומים אחרי משפט הוגן.
adhere	מדענים טובים **דבקים** בקפדנות בשיטות המתוארות במחקר שלהם.
adjacent to	הספרייה החדשה נמצאת **ליד** קמפוס האוניברסיטה הראשי.
administer	המנהל **מנהל** את כל בית הספר ואת כל המדיניות שלו.
adolescence	**בגיל ההתבגרות**, בני נוער רבים מתחילים להטיל ספק בחוקי הוריהם.
aisle	עגלת הקניות חסמה את כל **המעבר** בסופרמרקט.
algae	**אצות** ירוקות כיסו את פני הבריכה בקיץ.
alienation	תחושות **ניכור** מתפתחות לעיתים קרובות כשאנשים עוברים למדינות חדשות.
allocate	הממשלה החליטה **להקצות** יותר כסף לתחבורה ציבורית.
alterations	התופר ביצע כמה **שינויים** בשמלה כדי שתתאים בצורה מושלמת.
ambiguous	ההוראות היו **דו משמעיות**, אז התלמידים ביקשו הבהרה.
amend	הוועדה החליטה **לתקן** את הכללים כדי להפוך את המשחק להוגן יותר.
amid	**בתוך** כל התוהו ובוהו, הילד הצליח להישאר רגוע לחלוטין.
ample	המסעדה סיפקה **מספיק** אוכל לכל אורחי החתונה.
amputation	כפור קשה הוביל **לקטיעה** של שתיים מאצבעותיו.
anesthesia	המטופל קיבל **הרדמה** לפני שהמנתח החל בניתוח.
annually	הכנס מתקיים **אחת לשנה**, ומביא יחד חוקרים מכל רחבי העולם.
anticipate	מדענים **צופים** שהטמפרטורות יעלו משמעותית בעשורים הקרובים.
anxiety	דיבור בפני קהל גורם **לחרדה** אצל אנשים רבים שחוששים מקהל גדול.
apparatus	**הציוד** המעבדתי היה יקר ודרש תחזוקה קפדנית.
apparent	**התברר** שהתוכנית נכשלה כשאף אחד לא הופיע.
appoint	הוועדה **תמנה** מנהל חדש שיוביל את הפרויקט.
appropriately	השחקן התלבש **כראוי** לאירוע הערב הרשמי.
arguably	**ניתן** לטעון שהלהקה הזאת היא המשפיעה ביותר בהיסטוריית הרוק המודרנית.
arise, arose	היא **קמה** ממיטתה מוקדם כדי לצפות בזריחה.
ark	**תיבת** העץ הישנה החזיקה שמיכות וכלים בתוך האסם.
array	המאפייה הציגה **מגוון** צבעוני של לחמים ומאפים טריים.
assert	למרות ביקורת חריפה, היא המשיכה **לטעון בתוקף** שהמחקר שלה מדויק.
assertion	**הטענה** שלו שהוא חף מפשע לא הייתה אמינה בעיני חבר המושבעים.
assess	המורה **יעריך** את ההתקדמות של כל תלמיד במהלך הסמסטר.
at your disposal	כל משאבי הספרייה עומדים **לרשותך**.
attain	בעבודה קשה ומסירות, תוכל **להשיג** את חלומותיך.
attendant	**המלווה** במלון עזר לשאת את המזוודות שלנו לחדר.
attribute	היא **ייחסה** את התאונה לטעות של הנהג ולגשם כבד.
augment	החברה מתכננת **להרחיב** את הצוות שלה עם אנשי מקצוע מנוסים.
awe	העמידה מול המקדש העתיק מילאה אותה **ביראת כבוד** עמוקה.
backdrop	ההרים סיפקו **רקע** מרהיב לתמונות החתונה.
basin	היא מילאה את **האגן** הקרמי במים קרים לרחצה.
bead	כל **חרוז** בשרשרת נוצר בעבודת יד על ידי אומנים.
beak	התוכי פיצח אגוזים באמצעות **המקור** המעוקל והחזק שלו.
beam	**קרן** אור שמש של הבוקר זרמה דרך החלון.
behalf	הוא דיבר היום **מטעם** כל צוות המחקר.
being that	**מכיוון** שהסערה הגיעה מוקדם, דחינו את האירוע.
bias	מנהל הגיוס הפגין **הטיה** ברורה כלפי מועמדים צעירים יותר.
bizarre	היא אכלה דגני בוקר עם מיץ תפוזים, הרגל **מוזר** שחברותיה הקניטו אותה עליו לא פעם.
botanist	**הבוטנאי** הקדיש עשרות שנים לחקר מיני צמחים בסכנת הכחדה ברחבי העולם.
burden	הטיפול בהוריה הקשישים הפך **לעול** רגשי.
burglar	**הפורץ** נכנס לבית דרך חלון מרתף לא נעול.
by no means	**בשום אופן לא** כדאי לך לסמוך על מישהו ללא המלצות.
capital punishment	**עונש מוות** בוטל ברוב אירופה לפני עשרות שנים.
carve	הוא **גילף** פסל עץ מורכב באמצעות אולר הכיס שלו.
cavity	רופא השיניים מצא **חור** בטוחנת התחתונה הימנית שלי.
characterize	היסטוריונים **מאפיינים** אותו כאחד המנהיגים הגדולים ביותר.
chariot	הלוחם רכב על **מרכבתו** הזהובה לרוחב המדבר.
circulate	התזכיר **הופץ** מיד לכל העובדים הבוקר.
circumstance	**בנסיבות** אלה, אין לנו שום ברירה טובה יותר.
coexist	חתולים וכלבים יכולים **להתקיים זה בצד זה** בשלום באותו בית, בעזרת סבלנות.
coexistence	שני השותפים לדירה הגיעו לבסוף **לדו-קיום** שליו לאחר שפתרו את חילוקי הדעות במטבח.
commence	הקונצרט **יתחיל** היום בשעה שמונה בערב.
commodity	הנפט הפך **לסחורה** יקרת ערך בשווקים העולמיים.
communal	הגינה **המשותפת** נמצאת בשימוש כל תושבי השכונה.
comparable	שני המחשבים הניידים האלה **ברי השוואה** מבחינת מחיר ומפרט.
comparatively	הקיץ הזה היה קריר יותר **באופן יחסי** מהשנה הקודמת.
compel	חוקי חובת הלימוד **מאלצים** הורים לרשום את ילדיהם לבית הספר.
composed	היא נשארה **רגועה** בזמן שכולם נכנסו לפאניקה בהפסקת החשמל הפתאומית.
comprehend	אני לא מצליח **להבין** את משפט החשבון הדיפרנציאלי המתקדם הזה בכלל.
conceal	הוא ניסה **להסתיר** את המבוכה שלו בצחוק מאולץ.
conception	**התפיסה** שלהם את ההצלחה הייתה שונה מאוד משלנו.
conclusively	ראיות הדנ"א הוכיחו **סופית** את חפותו המלאה.
condemned	המבקרים **גינו** את הסיום המאכזב והמערכה האחרונה החפוזה של הסרט.
condense	תוכל **לתמצת** את הדוח הארוך הזה לשני עמודים?
confiscate	מאבטחים **יחרימו** פריטים אסורים בכניסה.
consequently	המפעל נסגר; **כתוצאה מכך**, מאות אנשים איבדו את מקום עבודתם.
considerable	הם השקיעו **הרבה** זמן בשיפוץ בית החווה הישן במהלך הקיץ.
consist	הוועדה **מורכבת** מחמישה גברים וארבע נשים.
consolidate	החברה **איחדה** שלושה משרדים למטה מרכזי אחד.
constitute	נשים **מהוות** כיום מחצית מכיתת בית הספר לרפואה.
contaminate	פסולת תעשייתית **זיהמה** את אספקת מי השתייה המקומית.
contemporary	היא מעדיפה אמנות **עכשווית** על פני ציורים קלאסיים או מסורתיים.
contradictory	ההצהרה האחרונה שלו **סותרת** את מה שטען קודם לכן.
conversely	יש כאלה שאוהבים מתמטיקה; **לעומת זאת**, אחרים מתקשים עם מספרים.
convey	מכתבו **מסר** תודה עמוקה והערכה כנה.
correspond	שני חברי הדואר **מתכתבים** באופן קבוע מאז שנפגשו בקולג'.
correspondence	**ההתכתבות** בכתב יד שלהם נמשכה למעלה מארבעים שנה יוצאות דופן.
correspondingly	עם עליית האינפלציה, כוח הקנייה ירד **בהתאמה** בחדות.
counsel	המטפל **ייעץ** לה לשאוף לקידום מקצועי בקריירה.
counterpart	המנכ"לית נפגשה עם **בעל התפקיד המקביל** לה בגרמניה בברלין.
coupled with	הגאונות שלו, **יחד עם** המסירות, הבטיחה הצלחה יוצאת דופן.
courteous	המלצר **האדיב** בירך כל אורח בשמו ומילא מחדש כוסות מים בלי שיתבקש.
crave	אחרי חודשים בחו"ל, היא **השתוקקה** לבישול הביתי של אמה.
crude	הבדיחות **הוולגריות** שלו פגעו בכמה מהאורחים בקבלת הפנים.
cuisine	**המטבח** האיטלקי אהוב ברחבי העולם בזכות מנות הפסטה שלו.
cultivate	היא **מעבדת** ירקות אורגניים בגינת החצר האחורית שלה מדי שנה.
czar	**הצאר** שלט ברוסיה בכוח מוחלט לפני שהאימפריה קרסה בסופו של דבר.
deceased	**הנפטר** נקבר בחלקת הקבורה המשפחתית.
deceive	הוא **הונה** את שותפו העסקי בנוגע לעלויות האמיתיות.
decipher	התקשיתי **לפענח** את כתב היד שלו שכמעט ואי אפשר לקרוא.
deduce	מעקבות הבוץ, הבלש **הסיק** שהגנב נמלט דרך הגינה.
defer	**נעכב** את ההחלטה החשובה הזו עד הרבעון הבא.
deficiency	**מחסור** בוויטמין די עלול להחליש עצמות ולפגוע בחסינות.
deformity	הפציעה גרמה **למום** קבוע ברגל.
degenerate	אחרי הפציעה, הביצועים האתלטיים שלו החלו **להתנוון**.
deliberate	היא עשתה הפסקה **מכוונת** לפני שענתה על שאלת הראיון הקשה.
delusions	הוא סבל **מאשליות** לגבי חשיבותו החברתית האמיתית.
denote	אור אדום **מציין** סכנה ומאותת לנהגים לעצור.
densely	העיר האירופית העתיקה מיושבת **בצפיפות**, עם רחובות צרים ודירות עמוסות.
depict	הציור **תיאר** כפר שליו השוכן בין עמקים.
derive	היא **שואבת** הנאה וסיפוק אמיתיים מקריאת רומנים.
differences	שני השותפים העסקיים התווכחו על **חילוקי הדעות** היסודיים שלהם לגבי אסטרטגיית החברה.
disciples	מאסטר אמנויות הלחימה אימן את **תלמידיו** הנאמנים כל בוקר לפני הזריחה.
disclose	החברה **גילתה** אתמול את תוצאותיה הכספיות הרבעוניות.
discriminate	חוקים אוסרים על מעסיקים **להפלות** על בסיס גיל.
disinfection	צוות בית החולים ביצע **חיטוי** יסודי לכל חדרי המטופלים.
dispatch	המחסן **ישגר** את ההזמנה שלך עד מחר.
displacement	רעידת האדמה גרמה **לעקירה** המונית של משפחות מבתיהן.
disprove	חוקרים פעלו כדי **להפריך** את המיתוס הפופולרי לגבי זיכרון דגי הזהב.
dispute	**המחלוקת** הארוכה בין השכנים הסתיימה סוף סוף בחודש שעבר.
disruption	השביתה גרמה **לשיבוש** משמעותי בשירותי התחבורה הציבורית.
dissection	תלמידי הביולוגיה ביצעו **חיתוך** זהיר של הצפרדע.
divert	המשטרה נאלצה **להסיט** את התנועה סביב זירת התאונה.
draw	משחק השחמט המכריע הסתיים **בתיקו**.
drought	**הבצורת** החמורה השאירה את החקלאים בלי מים במשך חודשים.
durable	הנעליים **העמידות** האלה יחזיקו מעמד שנים רבות בטיפול נכון.
dwell	סבי וסבתי **מתגוררים** בכפר קטן ליד החוף.
dwelling	**המשכן** הישן על הגבעה השתייך למשפחה.
eel	**הצלופח** שוחה בנהר בחיפוש אחר דגים קטנים.
elaborate	תוכל **לפרט** למה אתה מתכוון באמירה הזו?
elusive	הפושע נשאר **חמקמק** למרות חקירת המשטרה.
emergence	**הופעתן** של טכנולוגיות חדשות שינתה את אופן העבודה שלנו.
emission	המפעל צמצם את **פליטות** הפחמן שלו באמצעות ציוד משופר.
emit	הר הגעש החל **לפלוט** עשן ואפר מיד.
emulate	ספורטאים צעירים נוטים **לחקות** את השחקנים המקצועיים האהובים עליהם.
enlist	הוא החליט **להתגייס** לצבא לאחר סיום הלימודים.
envision	היא יכלה **לחזות** בבירור עתיד מזהיר לילדיה.
equates	עבור רוב האנשים, הצלחה **מושווית** לעבודה קשה ומסירות.
erroneous	הדוח **השגוי** הוביל את הצוות למסקנות שגויות.
erupt	הר הגעש **יתפרץ** ויהרוס את כל מה שבסביבה.
essence	**מהות** הידידות ביניהם הייתה אמון הדדי ויושר.
esteemed	הפרופסור **המכובד** זכה בפרסים בינלאומיים רבים.
evade	החשוד ניסה **להתחמק** ממעצר על ידי בריחה.
eventual	המטרה **הסופית** שלהם הייתה לפתוח מסעדה מצליחה.
exceed	מכירות החברה שלנו השנה **יעלו על** כל שיא קודם.
excel	היא החלה **להצטיין** במתמטיקה בתיכון.
excessively	הוא שתה **בצורה מוגזמת** ופגע קשות בבריאותו הפיזית.
expectancy	**תוחלת** החיים עלתה בזכות הרפואה המודרנית.
expendable	עובדים רבים הרגישו **שניתן לוותר עליהם** לאחר הקיצוצים בחברה.
expenditure	הממשלה קיצצה את **ההוצאה** הצבאית בעשרה אחוזים.
exploitation	**ניצול** עובדים היה נפוץ במפעלים הישנים.
extortion	הפושע דרש כסף באמצעות **סחיטה** ואיומים.
familiarize	היא הקדישה זמן כדי **להתוודע** למערכת המחשוב החדשה.
famine	**הרעב** הקשה הנורא השאיר מיליוני אנשים רעבים בייאוש.
fascinate	הטריקים של הקוסם תמיד **מרתקים** את חברי הקהל הצעירים.
fast	היא החליטה **לצום** לפני הבדיקה הרפואית המתוכננת שלה הבוקר.
fertile	האדמה **הפורה** בעמק הצמיחה יבולים מצוינים.
flatter	אל תנסה **להחמיא** לי במחמאות ריקות ושקריות.
flight	**הבריחה** שלהם מהעיר המסוכנת הצילה את חייהם.
flock	אלפי תיירים **נוהרים** לחופים מדי קיץ.
flourish	הפרחים מתחילים **לשגשג** באביב החם.
fluency	**השטף** שלה בשלוש שפות הרשים את כל הוועדה.
fond	היא **חיבבה** את שכנה הקשיש ואפתה עבורו עוגיות מדי שבוע.
forfeit	הקבוצה הפצועה נאלצה **לוותר** על המשחק.
fortify	הם עבדו קשה כדי **לחזק** את חומות העיר.
foster	המורים **מטפחים** יצירתיות בכל תלמידיהם הצעירים.
friction	**חיכוך** מתמיד בין שני המנהלים הפך את הפגישות למתוחות ולא פרודוקטיביות.
fugitive	**הנמלט** הסתתר ביער ימים רבים.
garment	החייט בדק כל **בגד** בקפידה לפני שהתאים אותו ללקוח.
glimpse	זכיתי רק **להצצה חטופה** של הזמר המפורסם.
glorify	הרומן נוטה **להאדיר** עושר ואורחות חיים מפוארים מעל לכל.
gracious	המארח **החינני** קיבל את פני כל האורחים בחום רב.
gradual	העלייה **ההדרגתית** בטמפרטורה כמעט לא הורגשה על ידי התושבים.
grim	ההבעה **הקודרת** של הרופא אמרה להם שהחדשות לא יהיו טובות.
groom	**החתן** חייך בעודו ממתין לכלתו.
harvest	**קציר** החיטה מילא כל אסם אחסון בחווה.
hasten	נאלצנו **להחיש** את יציאתנו בשל מזג האוויר.
hasty	הוא קיבל החלטה **מהירה** מדי בלי לבדוק קודם אף אחת מהעובדות.
haul	הם נאלצו **לגרור** את הקופסאות הכבדות למעלה.
hazard	הכבישים המכוסים קרח הפכו **לסכנה** רצינית עבור הנהגים.
hectic	לוח הזמנים **הקדחתני** שלה לא השאיר זמן למנוחה.
heir	**יורש** הון המשפחה למד משפטים.
humility	**הענווה** שלה הפתיעה את כולם, מכיוון שהיא מעולם לא הזכירה את הפרסים הרבים שלה.
hypocrisy	**הצביעות** שלו הייתה ברורה כשמעשיו סתרו את דבריו.
i.e.	היא אוהבת ביולוגיה, **כלומר**, חקר היצורים החיים.
illicit	הסחר **האסור** בבעלי חיים בסכנת הכחדה הולך וגדל.
illiterate	אנשים **בורים** רבים מתקשים לקרוא ולכתוב.
illuminate	פנס הרחוב החל **להאיר** את הדרך החשוכה.
immense	היער **הכביר** השתרע על פני מאות קילומטרים.
impair	התאונה עתידה **לפגום** ביכולתו לעבוד.
impartial	השופט חייב להישאר **אובייקטיבי** במהלך המשפט.
in due time	נקבל את הכסף **בבוא העת**.
in order	הכול סוף סוף **תקין** לקראת האירוע.
incentive	הבונוס היה **תמריץ** טוב לעבוד קשה.
incomprehensible	הטקסט האקדמי הצפוף היה **בלתי מובן** לי לחלוטין.
incorporate	העיצוב החדש **יכלול** את כל המשוב מהלקוחות.
indifference	היא הפגינה **אדישות** מוחלטת כלפי הפרס, בלי לחוש דבר.
indigenous	התושבים **הילידים** של האי חיים שם כבר מאות שנים.
induce	המוזיקה המרגיעה עזרה **לגרום** לשינה עמוקה אצל התינוק העייף.
inevitably	לא משנה כמה הוא תכנן בקפידה, טעויות היו קורות **בהכרח** במהלך הפרויקט.
inferred	החוקרים **גזרו** את הגורם למחלה מהתסמינים של המטופל.
inflammation	הרופא רשם תרופה להפחתת **הדלקת** בברך שלה.
ingest	ילדים קטנים לא צריכים **להכניס** בוטנים לגופם, בשל תגובות אלרגיות חמורות.
inhibit	קוד הלבוש המחמיר נראה כאילו **ריסן** את הביטוי העצמי והיצירתיות של התלמידים.
inquire	היא החליטה **לברר** לגבי המשרה הפנויה בחברה.
inquiry	המשטרה ערכה **חקירה** יסודית בנוגע להיעלמות המסתורית.
insulate	הקירות העבים **מבודדים** את הבניין מפני רעש חיצוני וקור.
intermediary	עורך הדין שימש **כמתווך** בין שני הצדדים.
intervene	השופט נאלץ **להתערב** כשהשחקנים החלו להיאבק.
intestine	הרופאים הסירו קטע פגוע **מהמעי** הדק שלו במהלך הניתוח.
intoxicate	אלכוהול **משכר** את הגוף ופוגע בתיאום הפיזי.
intrigue	המכתב המסתורי הצליח **לסקרן** אפילו את הזקן הספקן.
intrusive	השאלות **הפולשניות** שלו לגבי הכספים האישיים שלי גרמו לי לאי נוחות.
invoke	המנהל החליט **להסתמך** על מדיניות החברה כדי להצדיק את ההחלטה.
irrigation	החקלאי השתמש במערכות **השקיה** מודרניות כדי להשקות את כל היבולים שלו.
jug	היא מזגה חלב קר **מהכד** הקרמי לתוך כוסות קטנות.
landmark	סיום התואר באוניברסיטה היה הישג שהיווה **אבן דרך** במסע האקדמי שלה.
latter	בין קפה לתה, אני מעדיף את המשקה **האחרון**.
launder	אני צריך **לכבס** את הבגדים המלוכלכים האלה עד מחר.
legislate	הממשלה החליטה **לחוקק** תקנים חדשים להגנת הסביבה.
legislation	**חקיקה** חדשה אושרה כדי להסדיר את הפרקטיקות בתעשיית ההייטק.
leisure	היא בילתה את שעות **הפנאי** שלה בקריאת ספרים ובגינון.
linger	נראה היה שהניחוח הנפלא ממשיך **להתעכב** במטבח.
literacy	שיפור שיעורי **האוריינות** במדינות מתפתחות נותר בעדיפות עולמית בתחום החינוך.
literate	לכל ילד מגיעה גישה לחינוך כדי שיהיה **יודע קרוא וכתוב**.
litter	מגרש המשחקים היה מכוסה **באשפה** אחרי האירוע העמוס בסוף השבוע.
lodge	החלטנו **להתאכסן** במלון הקטן ליד ההר.
loosely	החולצה ישבה עליו **באופן רפוי** והייתה תלויה בצורה מביכה משהו.
lumber	אתר הבנייה אחסן **עצי בניין** כבדים שהיו נחוצים לבנייה.
luminous	הזוהר **הבוהק** של הפנס הנחה אותם בתוך החושך.
malformation	הרופא גילה **עיוות** בתינוק במהלך הבדיקה.
malnutrition	**תת-תזונה** הותירה את הילדים חלשים, תת-משקל וחסרי ויטמינים בסיסיים.
mediocre	המבקר נתן לסרט ביקורת **בינונית** וכינה אותו נשכח.
mere	הוא התייחס לחששותיה כאל **לא יותר** מהגזמה, וסירב לחלוטין להקשיב.
mischief	**מעשה הקונדס** של הילדים כלל הסתרה חשאית של מפתחות המכונית של המורה שלהם.
mobilize	מתנדבים מיהרו **להניע** משאבים ותמיכה בעקבות השיטפון.
mold	הורים צריכים **לעצב** את האופי של ילדיהם באמצעות דוגמה אישית חיובית.
moth	**עש** גדול עף דרך החלון ונחת על המנורה.
