בחר	קטגוריה	מילה	הסיבה שלא נכנסה	מה מכסה אותה	יחידה בישן	פירוש בישן	רישיון	מקור ההוכחה
	לא שווה · הוכרעה	אָתֵאִיסְט	שכיחה מדי — מילה בינלאומית מוכרת לכל תלמיד תיכון.	שכיחה מדי, מילה בינלאומית מוכרת	5	אדם השולל את קיומם של אלים ושל כל כוח אלוהי	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	בֶּן-כִּלְאַיִים	אותה משמעות בדיוק כמו "כלאים" — המילה החדשה עצמה מדגימה "יצור כלאיים" באותו מובן.	כלאים	5	צמח או חיה שנוצרו מזיווג שני מינים שונים; היברידי	🟢 נקי	ויקיטקסט · נחלת הכלל (טקסט מקורי)
	לא שווה · הוכרעה	דְּבָרִים בְּעָלְמָא	"בעלמא" כבר בחדש באותה משמעות בדיוק ("סתם, בלי כוונה מיוחדת"); הביטוי רק מוסיף "דברים".	בעלמא	5	דברים סתמיים, ללא כוונה מיוחדת	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	הוֹלֵך עַל קֶרַח דַּק	שכיח מדי — ביטוי מוכר ונפוץ בעברית מודרנית (מקביל ל"walking on thin ice").	שכיח מדי, ביטוי מוכר	5	נמצא במצב קשה ומסוכן תחת נסיבות שאינן לחלוטין בשליטתו	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	הָלַך עַל חֶבֶל דַּק	שכיח מדי — ביטוי מוכר ("הליכה על חבל דק") כמקביל ל"תיל דק" — נפוץ בשיח.	שכיח מדי, ביטוי מוכר	5	מצוי במצב שבו כל טעות קטנה יכולה להסב לו נזק	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	ווּלְגָרִי	שכיחה מדי — מילה בינלאומית נפוצה בשימוש יומיומי.	שכיחה מדי, מילה בינלאומית מוכרת	5	המוני, גס, פשוט ביותר	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	כָּאוֹטי	אותה משמעות בעיקרה (מצב אי-סדר) כמו "ערבוביה".	ערבוביה	5	במצב של אי סדר	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	כָּאוֹס	ההגדרה הישנה עצמה משתמשת במילה "ערבוביה" כפירוש — אותה משמעות בדיוק כמו ב"כאוטי", גם אם הסקריפט לא זיהה זאת.	ערבוביה	5	ערבוביה, תוהו ובוהו	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	כָּפִיס	אותו מובן בעיקרו (קורת עץ תומכת) כמו "קורה" — חפיפה גבוהה על מושג פיזי קונקרטי, לא ניואנס נבדל.	קורה	5	קרש, קורת עץ	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	לוֹיָאלִי	שכיחה מדי — מילה בינלאומית מוכרת ("לויאלי" בשימוש נרחב, במקום "נאמן").	שכיחה מדי, מילה בינלאומית מוכרת	5	נאמן, שומר אמונים	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	פַּרְגּוֹל	אותו מובן בדיוק (שוט) כמו "מגלב" — חפיפה של 100%, שני כינויים לאותו חפץ.	מגלב	5	שוט	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	פְּרֶמְיֵירָה	המשמעות (הופעה ראשונה) זהה בדיוק להגדרת "בכורה" שכבר בחדש	בכורה	5	הצגת הבכורה, ההופעה הראשונה	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	אַמְבָּר	אמבר הוא כמעט מילה נרדפת מדויקת ל"אסם" שכבר בחדש (שתיהן "מחסן תבואה", וההגדרות זהות מילולית)	אסם	6	אסם, מחסן תבואה	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	בְּשׂוֹרָה	מילה שכיחה מדי (כל תלמיד תיכון מכיר), וגם נגזרת שקופה של "התבשר" שכבר בחדש	התבשר	6	ידיעה חשובה	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	דִּיאָלוֹג	מילה שכיחה ושקופה מדי, זהה לאנגלית "dialogue", כל תלמיד תיכון מכיר		6	דו שיח	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	הוֹלֵךְ בָּטֵל	משמעות זהה (בטלן חסר מעש) לניב "יושב קרנות" שכבר בחדש	יושב קרנות	6	בטלן	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	חָרֵד	מילה בסיסית ושכיחה מדי (מ"חרדה"), כל תלמיד תיכון מכיר		6	מפחד, מבוהל, מזועזע	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	טַפְסָן	מונח מקצועי צר (בעל מקצוע בענף הבניין)		6	פועל בניין מומחה בהתקנת תבניות ליציקת בטון	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	לוֹקָלִי	מילה לועזית שקופה ושכיחה מדי, זהה לאנגלית "local"		6	מקומי (local), אזורי	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מוֹנוֹלוֹג	מילה בסיסית ושקופה, זהה לאנגלית "monologue", כל תלמיד תיכון מכיר		6	נאום, שיח יחיד	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מֶלוֹדִי	מילה שכיחה ושקופה מדי, זהה לאנגלית "melody/melodic"		6	בעל מנגינה נעימה	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	נִמְלַך בְּדַעֲתוֹ	משמעות זהה בדיוק (שינה דעתו, חזר בו) ל"נמלך" שכבר בחדש — נגזרת שקופה של אותה מילה	נמלך	6	חשב והתלבט לגבי סוגיה כלשהי; שינה את דעתו, התחרט	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	עַפְרוֹת זָהָב	נגזרת שקופה: "עפרה" (עפרת מתכת) כבר בחדש, וצירוף עם "זהב" ניתן להבנה בקלות	עפרה	6	שכבות של אדמה המכילה זהב	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	עַרְדָלַיים	צורת רבים/זוגי של "ערדל" שכבר בחדש — אותה מילה בדיוק	ערדל	6	נעליים שנועלים על נעליים כדי שלא יירטבו	🟢 נקי	ויקיטקסט · נחלת הכלל (טקסט מקורי)
	לא שווה · הוכרעה	פָּלוּש	נרדף מדויק ל"פרוזדור" שכבר בחדש — אותה משמעות בדיוק (מסדרון)	פרוזדור	6	פרוזדור, מסדרון	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	פַרְהֶסְיָה	וריאנט (ללא תחילית) של "בפרהסיה" שכבר בחדש, עם אותה הגדרה בדיוק	בפרהסיה	6	לעיני כל, בפומבי	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	קְדִימוֹן	מילה שכיחה מדי — המילה הרגילה לטריילר קולנועי, כל תלמיד תיכון מכיר		6	פרומו	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	אִינְטֶגְרָלִי	מילה לועזית שכיחה ושקופה, זהה לאנגלית "integral"; הביטוי "חלק אינטגרלי" נפוץ מאוד		7	חלק חיוני ובלתי נפרד, שאי-אפשר בלעדיו; שלם, שכל חלקיו נמצאים	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	דָּגָן	מילה בסיסית ושכיחה מדי (מוכרת מ"דגנים" במזון), כל תלמיד תיכון מכיר		7	כל תבואת השדה	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	דוּאָלִי	מילה לועזית שכיחה ושקופה מדי, זהה לאנגלית "dual"		7	בעל שני צדדים	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	זוּטָא	משמעות זהה ל"פעוט" שכבר בחדש — "פעוט" אף מופיע כמילה נרדפת בהגדרה המקורית של זוטא עצמה	פעוט	7	קטן מאוד, זעיר, פעוט, שולי	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	זָח	נרדף מדויק ל"זע" שכבר בחדש (שתי המילים אף מופיעות יחד כצמד ניגודים "לא זע ולא נע")	זע	7	זז, זע, נע	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	מַנְפֵּטָה	מונח טכני צר מדי — מכונה חקלאית ספציפית להפרדת סיבי כותנה, טריוויה		7	מכונה מיוחדת המשמשת להפרדת סיבי הכותנה מהזרעים	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מִשְׁוֶרֶת	מונח מקצועי-טכני צר (חלק בציוד רכיבה/אוכף), לא אוצר מילים ספרותי-כללי	מונח מקצועי צר/טריוויה, לא נפסל בגלל כיסוי בחדש	7	טבעת לרגל בצד האוכף	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	נִבְעָר	אותה משמעות בדיוק ("חסר השכלה") כבר מכוסה במילה בור	בור	7	בּוּר, חסר השכלה	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	סְתַגְּלָן	נגזרת שקופה של הסתגל (כבר בחדש) בתבנית שם-פועל רגילה (כמו ותרן)	הסתגל	7	מי שמתאים עצמו בקלות למצבים חדשים, אדפטיבי	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	פּוּרְתָּא	אותה משמעות בדיוק ("מעט, קצת") כבר מכוסה במילה קמעה	קמעה	7	מעט, קצת (נחמה ___ - נחמה מועטה)	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	קְבָסְתָּן	נגזרת שקופה של קבס (בחילה וגועל, כבר בחדש) בתבנית שם-אדם רגילה	קבס	7	טרחן, מישהו שמעורר בחילה וגועל	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	תְּמוּרָה	שכיחה מאוד ("בתמורה ל..."), כל תלמיד תיכון מכיר; גם נגזרת קרובה ל-המיר שכבר בחדש	שכיחות גבוהה + נגזרת מ-המיר	7	מה שנותנים או מקבלים בעד דבר אחר, שכר או פיצוי; החלפה של דבר בדבר; שינוי בצורה או במצב	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	תַּמְלִיל	מילה שכיחה בהקשר מוזיקה/כתוביות (תמלילן, תמלול), מוכרת היטב	שכיחות גבוהה מדי	7	טקסט	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	תִּעֵל	שכיחה בעברית מנהלית-תקשורתית (תיעול משאבים/כספים), מוכרת	שכיחות גבוהה בהקשר תקשורתי-מנהלי	7	הפנה לאפיק מסוים, כיוון, ניתב; חפר תעלות לניקוז או השקיה	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	תַּשׁ	ביטוי יומיומי שכיח מאוד ("אני תש")	שכיחות גבוהה מדי (לשון דיבור)	7	הפך לחלש, התעייף	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	אֶבֶן פִּינָּה	ניב שכיח מאוד, מוכר לכל דובר עברית	שכיחות גבוהה מדי	8	דבר יסודי, עיקרי; אבן שמניחים ביסוד בניין חדש	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	אֶבֶן שָׂפָה	מונח בנייה טכני-צר (אבן שוליים בכביש), טריוויה	מונח טכני צר (בנייה)	8	האבנים שבשולי הכביש, תחילת המדרכה	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	אֲרוֹמָה	מילה שאולה שכיחה בהקשר קפה/יין/בישול; גם קרובה במשמעות לנדף	שכיחות גבוהה + קרוב ל-נדף	8	ניחוח, ריח קל	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	בַּד	המשמעות השכיחה ביותר (אריג/בד) בסיסית וידועה לכל ילד	שכיחות גבוהה מדי (אריג)	8	אריג טקסטיל; מסך הקרנה; ענף עבה; קורת עץ לסחיטת זיתים	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	גָּלְמִי / גּוֹלְמִי	ביטוי שכיח מאוד ("חומר גלמי") במסחר/כלכלה/בישול	שכיחות גבוהה מדי	8	במצבו הטבעי לפני שעבר עיבוד, ראשוני; ברוטו	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	הִתְגַּלֵּעַ רִיב	צירוף שקוף של התגלע (כבר בחדש, "פרץ/אירע") ועם מילה בסיסית ריב	התגלע + ריב (מילה בסיסית)	8	הסתכסכו, התקוטטו, התעמתו	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	טְרַנְסְפוֹרְמַצְיָה	מילה שאולה שכיחה מאוד בעברית עכשווית (עסקים, פיתוח אישי)	שכיחות גבוהה מדי (מילה שאולה נפוצה)	8	שינוי צורה, שינוי תכונות	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מַחַט	מילה בסיסית ושכיחה ביותר (מחט תפירה/זריקה), מוכרת לכל ילד	שכיחות גבוהה מדי	8	חפץ מתכת ארוך ודק בעל חוד, לתפירה, לדיקור או להחדרת תרופה לגוף; עלה ארוך וצר של אורן או ברוש	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מִקַּדְמַת דְּנָא	אותה משמעות בדיוק ("מאז ומעולם") כבר מכוסה במימים ימימה	מימים ימימה	8	מאז ומעולם, מאז ומתמיד	🟢 נקי	טקסט קלאסי (נחלת הכלל, לפי אופי החיבור)
	לא שווה · הוכרעה	נִדְרַשׁ	אותה משמעות ("עסק בעניין שוב ושוב") כבר מכוסה בניב דש בעניין	דש	8	עסק בעניין מסוים	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	נִעֵר (אֶת) חָצְנוֹ מ-	אותו ניסוח בדיוק ("התנער מאחריות") כבר מופיע כהגדרת התנער בחדש	התנער	8	התנער מאחריות, התנער מהקשר אליו (חצנו = שולי הבגד)	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	נַפְשׁוֹ יָצְאָה	אותה משמעות בדיוק ("רצה מאוד, השתוקק") כבר מכוסה במילה חפץ	חפץ	8	רצה מאוד, השתוקק	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	סְפּוֹנְטָנִי	מילה שאולה שכיחה ביותר בעברית מדוברת	שכיחות גבוהה מדי (מילה שאולה)	8	ללא תכנון	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	קִטּוּב	מונח שכיח מאוד בשיח תקשורתי-פוליטי ("קיטוב פוליטי")	שכיחות גבוהה מדי (שיח תקשורתי-פוליטי)	8	ניגוד	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	רֶפוֹרְמָה	מילה שאולה שכיחה מאוד בשיח פוליטי-תקשורתי; גם קרובה משמעותית לשידוד מערכות	שכיחות גבוהה + קרוב לשידוד מערכות	8	שינוי יסודי ומקיף, תיקון הדברים מיסודם	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	תַּעֲרִיף	מילה שכיחה ביותר בחיי היומיום (חשבונות, תעריפי מונית וכו')	שכיחות גבוהה מדי	8	המחיר שיש לשלם בתמורה לדבר מה, שער	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	אֶבֶן יְסוֹד	ניב שכיח מאוד ("אבני היסוד של..."), וגם קרוב במשמעות לחוט השני (רעיון מרכזי חוזר)	שכיחות גבוהה + קרוב לחוט השני	9	דבר מרכזי במשהו, מרכז הכובד	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	אַבְּסוּרְדִי	מילה שאולה שכיחה מאוד בעברית מדוברת ("זה אבסורדי")	שכיחות גבוהה מדי (מילה שאולה)	9	חסר הגיון, שטותי, דבר שאינו מתקבל על הדעת	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	אֶתְנַחְתָּא	אותה משמעות בדיוק ("הפסקה") כבר מכוסה בהפוגה	הפוגה	9	הפסקה, פסק זמן	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	בִּיזָארִי	מילה שאולה שכיחה, וקרובה מאוד במשמעות לתמהוני	שכיחות גבוהה + קרוב לתמהוני	9	מוזר, לא נורמאלי	🟢 נקי	ויקיטקסט · נחלת הכלל (טקסט מקורי)
	לא שווה · הוכרעה	בִּכָּה	אותה משמעות בדיוק ("ביכה באבל") כבר מופיעה כהגדרת קונן בחדש	קונן	9	ספד, קונן והתאבל על מת	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	הִתְקִין	מילה שכיחה ביותר בעברית עכשווית (התקנת תוכנה/אפליקציה)	שכיחות גבוהה מדי (טכנולוגיה יומיומית)	9	חיבר והרכיב מכשיר במקומו; הכין וסידר; קבע תקנה	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	טַרְזָנִי	אותה משמעות כמו "מטורזן" (שורה מקבילה) - שניהם מתארים אדם מגונדר/הדור בלבוש, מכוסים ע"י אותו מועמד	גנדרן (מתהדר בלבושו ובמראהו)	9	גנדרני, מתלבש בהידור	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	קַנְקַן זָפוּת	ניב מקביל/זהה במשמעות ל"בור סוד שאינו מאבד טפה" (אותו מקור חז"לי, אותה משמעות)	בור סוד (שאינו מאבד טפה)	9	אדם שאינו שוכח דבר ממה שלמד או שמע	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	רֵיאָלִי	שכיחה ביותר בעברית מדוברת ("זה לא ריאלי"), מוכרת לכל תלמיד תיכון	-	9	מציאותי, אובייקטיבי; ישים, אפשרי	🟢 נקי	ויקיטקסט · נחלת הכלל (טקסט מקורי)
	לא שווה · הוכרעה	שָׁוְא	הגדרה זהה מילולית ("שקר וכזב") לזו של כחש שכבר בחדש	כחש	9	שקר וכזב (לרוב מופיע בצירופי סמיכות כגון "תלונת שווא")	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	תְּכִיפוּת	נגזרת שקופה של "תכוף" (שכיחה, כנראה כבר בחדש) - מי שיודע תכוף יודע גם תכיפות	תכוף	9	תדירות	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	אַבְקָן	מונח בוטני צר (חלק בפרח) - טריוויה מקצועית, לא אוצר מילים כללי	-	10	חלק בפרח המכיל אבקה המשמשת להפריית פרח	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	אוֹטוֹבִּיוֹגְרַפְיָה	מילה שכיחה ומוכרת לגמרי, כל תלמיד תיכון מכיר	-	10	תולדות אדם הכתובות בידי עצמו	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	אִידֵאָל	שכיחה ומוכרת מאוד (אידיאלי בשימוש שוטף), כל תלמיד תיכון מכיר	-	10	שיא השלמות, דבר שרוצים להשיגו	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	בַּר-חֲלוֹף	משמעות זהה ל"חולף" שכבר בחדש; "בר-" תחילית שקופה נפוצה (כמו בר-קיימא)	חולף	10	זמני וחולף, עראי	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	דְפוּס	שכיחה ביותר ("דפוס התנהגות/חשיבה"), מוכרת לכל תלמיד תיכון	-	10	תבנית קבועה שחוזרת על עצמה; טכניקה להפקת עותקים רבים של טקסט ותמונה	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	הִלְעִיז	אותה משמעות כמעט מילה במילה ("הכפיש" = השמיץ, פגע בשם טוב)	הכפיש	10	השמיץ, פרסם שקרים הפוגעים בשמו של מישהו	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	חֲוִילָה	וילה/קוטג' - מילה שכיחה ומוכרת מאוד, כל תלמיד תיכון מכיר	-	10	ווילה, קוטג'	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מוֹעֵד	שכיחה ביותר בעברית יומיומית ("קבע מועד"), מוכרת לכל תלמיד תיכון	-	10	זמן; חג	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מַחְמָל	הביטוי "מחמל נפשו" עצמו כבר מופיע במפורש במשפחה בחדש	מחמל נפשו	10	דבר המעורר חמלה ואהבה (___ נַפְשׁוֹ = יקירו, אהובו)	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מְטוּרְזָן	אותה משמעות בעיקרה כמו "גנדרן" (מתהדר בלבושו ובמראהו) שכבר בחדש	גנדרן	10	הדור בלבושו, מגונדר	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	מַשְׂאַת לֵב / נֶפֶש	הביטוי "משאת נפש" (אחד הווריאנטים) כבר קיים במפורש בחדש	משאת נפש	10	שאיפתו ותקוותו של אדם, חלום	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	נִיוּאַנְס	שכיחה ומוכרת ביותר (הבדל דק), מוכרת לכל תלמיד תיכון	-	10	הבדל דק	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	פִּזּוּר דַּעַת / נֶפֶש	וריאנט כמעט זהה לביטוי "פזור נפש" שכבר בחדש (אותה משמעות: חוסר ריכוז)	פזור נפש	10	בלבול, חוסר ריכוז	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	פַּשְׁטָנִי	ההגדרה עצמה כוללת את המילה "רדוד" כפירוש נרדף - אותה משמעות בדיוק	רדוד	10	שטחי ולא מעמיק, רדוד	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	קְרֵי	אותה משמעות בדיוק ("כלומר/דהיינו") כבר מכוסה ע"י דהינו, לפי ההגדרה הנתונה כאן	דהינו	10	דהיינו, כלומר	🟢 נקי	ויקינתונים (CC0)
	לא שווה · הוכרעה	שָנַק / שִנֵק	וריאנט צורני נדיר של "חנק" (שכיחה, ודאי כבר בחדש), אותה משמעות בדיוק	חנק	10	חנק	🟢 נקי	נחלת הכלל / CC0 (לפי ספריא)
	לא שווה · הוכרעה	תֶּקֶר	שכיחה ביותר בשפה היומיומית ("יש לי תקר"), מוכרת לכל תלמיד תיכון; גם שונה מ"קדח" (פועל קידוח מול תוצאת חור בצמיג)	-	10	חור בצמיג הגורם לבריחת האוויר ממנו ולהשבתת הגלגל, פנצ'ר	🟢 נקי	ויקינתונים (CC0)
